Close_lag1,Vol.,year,month,day,dayofweek
-1.2731542481397995,-0.17859828255272267,-1.2879696386129973,-1.5818096197799734,0.8254630902795761,0.00036660261130777274
-1.29093264945196,-0.1798434667100434,-1.2879696386129973,-1.5818096197799734,0.9388810531879493,0.50004596182383
-1.2886697073683349,-0.18188266938774936,-1.2879696386129973,-1.5818096197799734,1.0522990160963226,0.9997253210363521
-1.2950618684838628,-0.18159579970115033,-1.2879696386129973,-1.5818096197799734,1.1657169790046957,1.4994046802488743
-1.2777516620855558,-0.1787894504375475,-1.2879696386129973,-1.5818096197799734,1.2791349419130689,-1.4986714750262586
-1.2609226560153757,-0.1758694847491782,-1.2879696386129973,-1.5818096197799734,1.3925529048214422,-0.9989921158137366
-1.2277133306674588,-0.17827758722928966,-1.2879696386129973,-1.5818096197799734,1.5059708677298154,-0.4993127566012144
-1.232811453062753,-0.1780969088276642,-1.2879696386129973,-1.5818096197799734,1.6193888306381887,0.00036660261130777274
-1.2192598113895479,-0.1796507666535153,-1.2879696386129973,-1.5818096197799734,1.7328067935465619,0.50004596182383
-1.2295470940800517,-0.18171271618804688,-1.2879696386129973,-1.2833177865029273,-1.6697320937046347,0.9997253210363521
-1.227433714260574,-0.17906146984456084,-1.2879696386129973,-1.2833177865029273,-1.5563141307962614,1.4994046802488743
-1.2304704784934855,-0.17884908727461366,-1.2879696386129973,-1.2833177865029273,-1.4428961678878882,-1.4986714750262586
-1.2329610153269004,-0.1794349661620762,-1.2879696386129973,-1.2833177865029273,-1.329478204979515,-0.9989921158137366
-1.2396392955564506,-0.1780232467265449,-1.2879696386129973,-1.2833177865029273,-1.2160602420711417,-0.4993127566012144
-1.2124644824315347,-0.1779382701266937,-1.2879696386129973,-1.2833177865029273,-1.1026422791627686,0.00036660261130777274
-1.2020471455982933,-0.17993846135564687,-1.2879696386129973,-1.2833177865029273,-0.9892243162543953,0.50004596182383
-1.199016884072519,-0.18061792057637133,-1.2879696386129973,-1.2833177865029273,-0.8758063533460221,0.9997253210363521
-1.1940163022842778,-0.17983957735110428,-1.2879696386129973,-1.2833177865029273,-0.7623883904376489,1.4994046802488743
-1.1773693720139298,-0.177908215989437,-1.2879696386129973,-1.2833177865029273,-0.6489704275292757,-1.4986714750262586
-1.1967084230389355,-0.17778964947147538,-1.2879696386129973,-1.2833177865029273,-0.5355524646209024,-0.9989921158137366
-1.172297260447183,-0.1776485718154117,-1.2879696386129973,-1.2833177865029273,-0.42213450171252925,-0.4993127566012144
-1.1665618727524774,-0.17603330926206753,-1.2879696386129973,-1.2833177865029273,-0.30871653880415606,0.00036660261130777274
-1.1719331088475191,-0.17848230894072042,-1.2879696386129973,-1.2833177865029273,-0.19529857589578284,0.50004596182383
-1.1655669585605386,-0.17758304201025593,-1.2879696386129973,-1.2833177865029273,-0.08188061298740962,0.9997253210363521
-1.1932229720135814,-0.17758186341663804,-1.2879696386129973,-1.2833177865029273,0.031537349920963596,1.4994046802488743
-1.1916233060579153,-0.1757789687593228,-1.2879696386129973,-1.2833177865029273,0.1449553128293368,-1.4986714750262586
-1.2066380568369128,-0.17596719016010284,-1.2879696386129973,-1.2833177865029273,0.25837327573771,-0.9989921158137366
-1.176920685221487,-0.17643815616981925,-1.2879696386129973,-1.2833177865029273,0.37179123864608327,-0.4993127566012144
-1.2126205474028193,-0.17685243182651422,-1.2879696386129973,-1.2833177865029273,0.48520920155445646,0.00036660261130777274
-1.213075736902399,-0.17866970532596793,-1.2879696386129973,-1.2833177865029273,0.5986271644628297,0.50004596182383
-1.2077370143430413,-0.18016333701794388,-1.2879696386129973,-1.2833177865029273,0.7120451273712028,0.9997253210363521
-1.2096097939984554,-0.17797115288863333,-1.2879696386129973,-1.2833177865029273,0.8254630902795761,1.4994046802488743
-1.1909470245156824,-0.17556540759575773,-1.2879696386129973,-1.2833177865029273,0.9388810531879493,-1.4986714750262586
-1.2091546044988755,-0.17606077049336483,-1.2879696386129973,-1.2833177865029273,1.0522990160963226,-0.9989921158137366
-1.2316214576567084,-0.1715581892948675,-1.2879696386129973,-1.2833177865029273,1.1657169790046957,-0.4993127566012144
-1.2652339508471104,-0.17379751716889438,-1.2879696386129973,-1.2833177865029273,1.2791349419130689,0.00036660261130777274
-1.2640439554410658,-0.17438681397784883,-1.2879696386129973,-1.2833177865029273,1.3925529048214422,0.50004596182383
-1.2719187337837972,-0.1790606448290283,-1.2879696386129973,-1.2833177865029273,1.5059708677298154,0.9997253210363521
-1.2819198973602794,-0.1778748617900502,-1.2879696386129973,-0.9848259532258813,-1.6697320937046347,1.4994046802488743
-1.2821604975243432,-0.17509397014859415,-1.2879696386129973,-0.9848259532258813,-1.5563141307962614,-1.4986714750262586
-1.2584386218890973,-0.17521182951038505,-1.2879696386129973,-0.9848259532258813,-1.4428961678878882,-0.9989921158137366
-1.267763503923347,-0.17816196719537278,-1.2879696386129973,-0.9848259532258813,-1.329478204979515,-0.4993127566012144
-1.2679910986731369,-0.17591002836963426,-1.2879696386129973,-0.9848259532258813,-1.2160602420711417,0.00036660261130777274
-1.2483269122912883,-0.17485825142501238,-1.2879696386129973,-0.9848259532258813,-1.1026422791627686,0.50004596182383
-1.2434823954743315,-0.17826851205843175,-1.2879696386129973,-0.9848259532258813,-0.9892243162543953,0.9997253210363521
-1.2595440821023627,-0.17403323589247616,-1.2879696386129973,-0.9848259532258813,-0.8758063533460221,1.4994046802488743
-1.3150576929296909,-0.16896528333546795,-1.2879696386129973,-0.9848259532258813,-0.7623883904376489,-1.4986714750262586
-1.3216319298450512,-0.17297250163635816,-1.2879696386129973,-0.9848259532258813,-0.6489704275292757,-0.9989921158137366
-1.3243500614282564,-0.17415109525426706,-1.2879696386129973,-0.9848259532258813,-0.5355524646209024,-0.4993127566012144
-1.321495372995177,-0.14916491055459863,-1.2879696386129973,-0.9848259532258813,-0.42213450171252925,0.00036660261130777274
-1.5236710405871265,-0.1379682711844642,-1.2879696386129973,-0.9848259532258813,-0.30871653880415606,0.50004596182383
-1.4743610123683575,-0.1671973929086046,-1.2879696386129973,-0.9848259532258813,-0.19529857589578284,0.9997253210363521
-1.5004758842299657,-0.16814026780293173,-1.2879696386129973,-0.9848259532258813,-0.08188061298740962,1.4994046802488743
-1.4885369139267006,-0.15706148779458817,-1.2879696386129973,-0.9848259532258813,0.031537349920963596,-1.4986714750262586
-1.510405518027943,-0.16484020567278684,-1.2879696386129973,-0.9848259532258813,0.1449553128293368,-0.9989921158137366
-1.4953777618346715,-0.16590093992890484,-1.2879696386129973,-0.9848259532258813,0.25837327573771,-0.4993127566012144
-1.4888555465764066,-0.16142228418085106,-1.2879696386129973,-0.9848259532258813,0.37179123864608327,0.00036660261130777274
-1.4361446025250624,-0.1609508467336875,-1.2879696386129973,-0.9848259532258813,0.48520920155445646,0.50004596182383
-1.4339792010484897,-0.16778668971755906,-1.2879696386129973,-0.9848259532258813,0.5986271644628297,0.9997253210363521
-1.4352212181116288,-0.16967243950621327,-1.2879696386129973,-0.9848259532258813,0.7120451273712028,1.4994046802488743
-1.4588975747969168,-0.16495806503457772,-1.2879696386129973,-0.9848259532258813,0.8254630902795761,-1.4986714750262586
-1.4168380650357408,-0.16672595546144106,-1.2879696386129973,-0.9848259532258813,0.9388810531879493,-0.9989921158137366
-1.3989101014594323,-0.16920100205904973,-1.2879696386129973,-0.9848259532258813,1.0522990160963226,-0.4993127566012144
-1.403182380048346,-0.17320822035993994,-1.2879696386129973,-0.9848259532258813,1.1657169790046957,0.00036660261130777274
-1.4001781293511188,-0.1734439390835217,-1.2879696386129973,-0.9848259532258813,1.2791349419130689,0.50004596182383
-1.4230481503514372,-0.17226534546561284,-1.2879696386129973,-0.9848259532258813,1.3925529048214422,0.9997253210363521
-1.432132432221623,-0.17631770390206897,-1.2879696386129973,-0.9848259532258813,1.5059708677298154,1.4994046802488743
-1.4544562258224454,-0.17026173631516772,-1.2879696386129973,-0.9848259532258813,1.6193888306381887,-1.4986714750262586
-1.4219036738953506,-0.1747403920632215,-1.2879696386129973,-0.9848259532258813,1.7328067935465619,-0.9989921158137366
-1.4205055918609268,-0.1706153144005404,-1.2879696386129973,-0.6863341199488352,-1.6697320937046347,-0.4993127566012144
-1.4058094737316351,-0.16660809609965016,-1.2879696386129973,-0.6863341199488352,-1.5563141307962614,0.00036660261130777274
-1.3952750881699305,-0.17120461120949484,-1.2879696386129973,-0.6863341199488352,-1.4428961678878882,0.50004596182383
-1.3994758369803388,-0.1747403920632215,-1.2879696386129973,-0.6863341199488352,-1.329478204979515,0.9997253210363521
-1.3915750478090605,-0.17718797742953288,-1.2879696386129973,-0.6863341199488352,-1.2160602420711417,1.4994046802488743
-1.3970828407539762,-0.16908314269725883,-1.2879696386129973,-0.6863341199488352,-1.1026422791627686,-1.4986714750262586
-1.3606936916161374,-0.1715581892948675,-1.2879696386129973,-0.6863341199488352,-0.9892243162543953,-0.9989921158137366
-1.3702591738144505,-0.17551897100721212,-1.2879696386129973,-0.6863341199488352,-0.8758063533460221,-0.4993127566012144
-1.3588144092535863,-0.17575928624590373,-1.2879696386129973,-0.6863341199488352,-0.7623883904376489,0.00036660261130777274
-1.3635093638063953,-0.17096889248591304,-1.2879696386129973,-0.6863341199488352,-0.6489704275292757,0.50004596182383
-1.3912043935022593,-0.17714967313695085,-1.2879696386129973,-0.6863341199488352,-0.5355524646209024,0.9997253210363521
-1.3908987662668275,-0.17415109525426706,-1.2879696386129973,-0.6863341199488352,-0.42213450171252925,1.4994046802488743
-1.3876604181126737,-0.1723832048274037,-1.2879696386129973,-0.6863341199488352,-0.30871653880415606,-1.4986714750262586
-1.392621983658094,-0.17533522826218012,-1.2879696386129973,-0.6863341199488352,-0.19529857589578284,-0.9989921158137366
-1.391997723772956,-0.17532968887217593,-1.2879696386129973,-0.6863341199488352,-0.08188061298740962,-0.4993127566012144
-1.4064207282024994,-0.16896528333546795,-1.2879696386129973,-0.6863341199488352,0.031537349920963596,0.00036660261130777274
-1.3767358701227577,-0.17756783815258492,-1.2879696386129973,-0.6863341199488352,0.1449553128293368,0.50004596182383
-1.3799742182769115,-0.1777287161814295,-1.2879696386129973,-0.6863341199488352,0.25837327573771,0.9997253210363521
-1.367293939360045,-0.11722502350926776,-1.2879696386129973,-0.6863341199488352,0.37179123864608327,1.4994046802488743
-1.3743103603607112,-0.17226534546561284,-1.2879696386129973,-0.6863341199488352,0.48520920155445646,-1.4986714750262586
-1.3931291948147686,-0.17659585199589545,-1.2879696386129973,-0.6863341199488352,0.5986271644628297,-0.9989921158137366
-1.3925439511724516,-0.17634115791506536,-1.2879696386129973,-0.6863341199488352,0.7120451273712028,-0.4993127566012144
-1.3749606310743967,-0.17132247057128572,-1.2879696386129973,-0.6863341199488352,0.8254630902795761,0.00036660261130777274
-1.3505364630683703,-0.17589600310558115,-1.2879696386129973,-0.6863341199488352,0.9388810531879493,0.50004596182383
-1.3495415488764315,-0.17695697308042274,-1.2879696386129973,-0.6863341199488352,1.0522990160963226,0.9997253210363521
-1.3471615580643428,-0.1762538241279783,-1.2879696386129973,-0.6863341199488352,1.1657169790046957,1.4994046802488743
-1.338155308679799,-0.17555951462766817,-1.2879696386129973,-0.6863341199488352,1.2791349419130689,-1.4986714750262586
-1.3324914507635985,-0.17759152788430488,-1.2879696386129973,-0.6863341199488352,1.3925529048214422,-0.9989921158137366
-1.3337334678267379,-0.16554736184353216,-1.2879696386129973,-0.6863341199488352,1.5059708677298154,-0.4993127566012144
-1.267145746745346,-0.1630723152459235,-1.2879696386129973,-0.6863341199488352,1.6193888306381887,0.00036660261130777274
-1.2763730881725426,-0.17403323589247616,-1.2879696386129973,-0.38784228667178916,-1.6697320937046347,0.50004596182383
-1.2638488742269602,-0.17662213463357482,-1.2879696386129973,-0.38784228667178916,-1.5563141307962614,0.9997253210363521
-1.2544394569999318,-0.1735617984453126,-1.2879696386129973,-0.38784228667178916,-1.4428961678878882,1.4994046802488743
-1.2596936443665103,-0.17391537653068528,-1.2879696386129973,-0.38784228667178916,-1.329478204979515,-1.4986714750262586
-1.2603959367372906,-0.1747403920632215,-1.2879696386129973,-0.38784228667178916,-1.2160602420711417,-0.9989921158137366
-1.252183017623443,-0.16802240844114083,-1.2879696386129973,-0.38784228667178916,-1.1026422791627686,-0.4993127566012144
-1.2424029460896138,-0.16460448694920507,-1.2879696386129973,-0.38784228667178916,-0.9892243162543953,0.00036660261130777274
-1.1885345201679094,-0.17037959567695862,-1.2879696386129973,-0.38784228667178916,-0.8758063533460221,0.50004596182383
-1.199823219757489,-0.1695545801444224,-1.2879696386129973,-0.38784228667178916,-0.7623883904376489,0.9997253210363521
-1.2161840309138154,-0.1580043626889153,-1.2879696386129973,-0.38784228667178916,-0.6489704275292757,1.4994046802488743
-1.2692331157362762,-0.1601258312011513,-1.2879696386129973,-0.38784228667178916,-0.5355524646209024,-1.4986714750262586
-1.2795724200838752,-0.17120461120949484,-1.2879696386129973,-0.38784228667178916,-0.42213450171252925,-0.9989921158137366
-1.264356085383635,-0.1694367207826315,-1.2879696386129973,-0.38784228667178916,-0.30871653880415606,-0.4993127566012144
-1.2328244584770265,-0.1662545180142775,-1.2879696386129973,-0.38784228667178916,-0.19529857589578284,0.00036660261130777274
-1.2016309723415348,-0.16872956461188618,-1.2879696386129973,-0.38784228667178916,-0.08188061298740962,0.50004596182383
-1.2315694359996137,-0.17415109525426706,-1.2879696386129973,-0.38784228667178916,0.031537349920963596,0.9997253210363521
-1.2275702711104481,-0.17320822035993994,-1.2879696386129973,-0.38784228667178916,0.1449553128293368,1.4994046802488743
-1.2081791984283472,-0.17320822035993994,-1.2879696386129973,-0.38784228667178916,0.25837327573771,-1.4986714750262586
-1.2047327636458143,-0.1734439390835217,-1.2879696386129973,-0.38784228667178916,0.37179123864608327,-0.9989921158137366
-1.2019626104055143,-0.1735617984453126,-1.2879696386129973,-0.38784228667178916,0.48520920155445646,-0.4993127566012144
-1.2189346760327051,-0.1704974550387495,-1.2879696386129973,-0.38784228667178916,0.5986271644628297,0.00036660261130777274
-1.2484114474840673,-0.17633632568123192,-1.2879696386129973,-0.38784228667178916,0.7120451273712028,0.50004596182383
-1.2412129506835692,-0.17753884474958437,-1.2879696386129973,-0.38784228667178916,0.8254630902795761,0.9997253210363521
-1.2407382530625788,-0.17403323589247616,-1.2879696386129973,-0.38784228667178916,0.9388810531879493,1.4994046802488743
-1.2699224026927827,-0.17601456962354278,-1.2879696386129973,-0.38784228667178916,1.0522990160963226,-1.4986714750262586
-1.2588678005601297,-0.17786460802557438,-1.2879696386129973,-0.38784228667178916,1.1657169790046957,-0.9989921158137366
-1.2624898084353577,-0.17755852726300345,-1.2879696386129973,-0.38784228667178916,1.2791349419130689,-0.4993127566012144
-1.2393011547853339,-0.17593242164837455,-1.2879696386129973,-0.38784228667178916,1.3925529048214422,0.00036660261130777274
-1.215039554457729,-0.17751798364254737,-1.2879696386129973,-0.38784228667178916,1.5059708677298154,0.50004596182383
-1.2246245447774529,-0.1786224437218898,-1.2879696386129973,-0.38784228667178916,1.6193888306381887,0.9997253210363521
-1.207216797772093,-0.17951051401298412,-1.2879696386129973,-0.38784228667178916,1.7328067935465619,1.4994046802488743
-1.2226737326363966,-0.17772600541610828,-1.2879696386129973,-0.0893504533947431,-1.6697320937046347,-1.4986714750262586
-1.1749113487161988,-0.1746225327014306,-1.2879696386129973,-0.0893504533947431,-1.5563141307962614,-0.9989921158137366
-1.2179397618407661,-0.18053765835099173,-1.2879696386129973,-0.0893504533947431,-1.4428961678878882,-0.4993127566012144
-1.208861982677717,-0.18011878617918692,-1.2879696386129973,-0.0893504533947431,-1.329478204979515,0.00036660261130777274
-1.200590539199638,-0.18090384738807602,-1.2879696386129973,-0.0893504533947431,-1.2160602420711417,0.50004596182383
-1.2112029572469847,-0.18274481061924971,-1.2879696386129973,-0.0893504533947431,-1.1026422791627686,0.9997253210363521
-1.2087059177064325,-0.1806427889017092,-1.2879696386129973,-0.0893504533947431,-0.9892243162543953,1.4994046802488743
-1.2039589414965286,-0.18203541512063035,-1.2879696386129973,-0.0893504533947431,-0.8758063533460221,-1.4986714750262586
-1.201663485877219,-0.18146367935658275,-1.2879696386129973,-0.0893504533947431,-0.7623883904376489,-0.9989921158137366
-1.2022552322266729,-0.18082723880291193,-1.2879696386129973,-0.0893504533947431,-0.6489704275292757,-0.4993127566012144
-1.1951022543761327,-0.1762808139218284,-1.2879696386129973,-0.0893504533947431,-0.5355524646209024,0.00036660261130777274
-1.233832378083239,-0.18087756475039665,-1.2879696386129973,-0.0893504533947431,-0.42213450171252925,0.50004596182383
-1.2219064131942474,-0.18281411192398275,-1.2879696386129973,-0.0893504533947431,-0.30871653880415606,0.9997253210363521
-1.2216007859588154,-0.18344701669679983,-1.2879696386129973,-0.0893504533947431,-0.19529857589578284,1.4994046802488743
-1.2297941969512525,-0.17826556557438697,-1.2879696386129973,-0.0893504533947431,-0.08188061298740962,-1.4986714750262586
-1.2245855285346319,-0.1806867504436572,-1.2879696386129973,-0.0893504533947431,0.031537349920963596,-0.9989921158137366
-1.2182063728333772,-0.1818537938441106,-1.2879696386129973,-0.0893504533947431,0.1449553128293368,-0.4993127566012144
-1.2220364673369846,-0.18249942742800107,-1.2879696386129973,-0.0893504533947431,0.25837327573771,0.00036660261130777274
-1.2270110382966783,-0.18147617244893258,-1.2879696386129973,-0.0893504533947431,0.37179123864608327,0.50004596182383
-1.231829544285088,-0.18259642568275497,-1.2879696386129973,-0.0893504533947431,0.48520920155445646,0.9997253210363521
-1.2289163314877771,-0.18315566835445274,-1.2879696386129973,-0.0893504533947431,0.5986271644628297,1.4994046802488743
-1.2329740207411743,-0.18094780893002402,-1.2879696386129973,-0.0893504533947431,0.7120451273712028,-1.4986714750262586
-1.207789036000136,-0.18269012387537872,-1.2879696386129973,-0.0893504533947431,0.8254630902795761,-0.9989921158137366
-1.211632135918017,-0.18103667488881436,-1.2879696386129973,-0.0893504533947431,0.9388810531879493,-0.4993127566012144
-1.2326098691415104,-0.18093449082214166,-1.2879696386129973,-0.0893504533947431,1.0522990160963226,0.00036660261130777274
-1.2361538445310962,-0.1813424020732999,-1.2879696386129973,-0.0893504533947431,1.1657169790046957,0.50004596182383
-1.2418437132758442,-0.18190706627564007,-1.2879696386129973,-0.0893504533947431,1.2791349419130689,0.9997253210363521
-1.2517083200024528,-0.1832379341889828,-1.2879696386129973,-0.0893504533947431,1.3925529048214422,1.4994046802488743
-1.2441846878451117,-0.1823880503311087,-1.2879696386129973,-0.0893504533947431,1.5059708677298154,-1.4986714750262586
-1.2401920256630832,-0.1826165796336212,-1.2879696386129973,-0.0893504533947431,1.6193888306381887,-0.9989921158137366
-1.2434433792315105,-0.1827927793794986,-1.2879696386129973,0.20914137988230297,-1.6697320937046347,-0.4993127566012144
-1.2372983209871828,-0.18142183928314698,-1.2879696386129973,0.20914137988230297,-1.5563141307962614,0.00036660261130777274
-1.246714240921348,-0.18318053667979062,-1.2879696386129973,0.20914137988230297,-1.4428961678878882,0.50004596182383
-1.247884728205982,-0.18403654922447785,-1.2879696386129973,0.20914137988230297,-1.329478204979515,0.9997253210363521
-1.243508406302879,-0.183413662497413,-1.2879696386129973,0.20914137988230297,-1.2160602420711417,1.4994046802488743
-1.2469808519139594,-0.18110161539716113,-1.2879696386129973,0.20914137988230297,-1.1026422791627686,-1.4986714750262586
-1.2302038675008742,-0.18215904959114898,-1.2879696386129973,0.20914137988230297,-0.9892243162543953,-0.9989921158137366
-1.2356011144244636,-0.18110550475610024,-1.2879696386129973,0.20914137988230297,-0.8758063533460221,-0.4993127566012144
-1.2242929067134734,-0.181879487184981,-1.2879696386129973,0.20914137988230297,-0.7623883904376489,0.00036660261130777274
-1.2369211639732451,-0.1821835643384015,-1.2879696386129973,0.20914137988230297,-0.6489704275292757,0.50004596182383
-1.2337088266476388,-0.18294434651876168,-1.2879696386129973,0.20914137988230297,-0.5355524646209024,0.9997253210363521
-1.2370772289445298,-0.1827916007858807,-1.2879696386129973,0.20914137988230297,-0.42213450171252925,1.4994046802488743
-1.2326879016271528,-0.1817309843891245,-1.2879696386129973,0.20914137988230297,-0.30871653880415606,-1.4986714750262586
-1.2364074501094335,-0.1817668136351089,-1.2879696386129973,0.20914137988230297,-0.19529857589578284,-0.9989921158137366
-1.235770184810022,-0.18204955824404526,-1.2879696386129973,0.20914137988230297,-0.08188061298740962,-0.4993127566012144
-1.2393271656138813,-0.18205898699298853,-1.2879696386129973,0.20914137988230297,0.031537349920963596,0.00036660261130777274
-1.2434498819386473,-0.1834511417744625,-1.2879696386129973,0.20914137988230297,0.1449553128293368,0.50004596182383
-1.242116826975592,-0.18385799229136465,-1.2879696386129973,0.20914137988230297,0.25837327573771,0.9997253210363521
-1.241180437147885,-0.1839894054797615,-1.2879696386129973,0.20914137988230297,0.37179123864608327,1.4994046802488743
-1.2387224138501538,-0.1834268627459336,-1.2879696386129973,0.20914137988230297,0.48520920155445646,-1.4986714750262586
-1.2416876483045598,-0.18170599820442482,-1.2879696386129973,0.20914137988230297,0.5986271644628297,-0.9989921158137366
-1.2270630599537735,-0.18256625368613652,-1.2879696386129973,0.20914137988230297,0.7120451273712028,-0.4993127566012144
-1.218843638132789,-0.18209882345727385,-1.2879696386129973,0.20914137988230297,0.8254630902795761,0.00036660261130777274
-1.2132578127022307,-0.18288258821318326,-1.2879696386129973,0.20914137988230297,0.9388810531879493,0.50004596182383
-1.2167172528990378,-0.18350571065897167,-1.2879696386129973,0.20914137988230297,1.0522990160963226,0.9997253210363521
-1.2064624837442175,-0.1822236365214104,-1.2879696386129973,0.20914137988230297,1.1657169790046957,1.4994046802488743
-1.1916103006436416,-0.1764023269238348,-1.2879696386129973,0.20914137988230297,1.2791349419130689,-1.4986714750262586
-1.120711284730515,-0.17935611824903808,-1.2879696386129973,0.20914137988230297,1.3925529048214422,-0.9989921158137366
-1.1281438789879399,-0.180317143485081,-1.2879696386129973,0.20914137988230297,1.5059708677298154,-0.4993127566012144
-1.1153075350997887,-0.18120922099447623,-1.2879696386129973,0.20914137988230297,1.6193888306381887,0.00036660261130777274
-1.1159382976920635,-0.18085788223697757,-1.2879696386129973,0.20914137988230297,1.7328067935465619,0.50004596182383
-1.1005138763634443,-0.17990887865583735,-1.2879696386129973,0.5076332131593491,-1.6697320937046347,0.9997253210363521
-1.0699706609416375,-0.17947892770402418,-1.2879696386129973,0.5076332131593491,-1.5563141307962614,1.4994046802488743
-1.1178500935902989,-0.18157340642241007,-1.2879696386129973,0.5076332131593491,-1.4428961678878882,-1.4986714750262586
-1.107601827142616,-0.18139013511482524,-1.2879696386129973,0.5076332131593491,-1.329478204979515,-0.9989921158137366
-1.110183401875947,-0.18038785910215552,-1.2879696386129973,0.5076332131593491,-1.2160602420711417,-0.4993127566012144
-1.0743925017946987,-0.18057619836229735,-1.2879696386129973,0.5076332131593491,-1.1026422791627686,0.00036660261130777274
-1.0729619062245908,-0.18102229604667586,-1.2879696386129973,0.5076332131593491,-0.9892243162543953,0.50004596182383
-1.083697875707538,-0.1833787761263229,-1.2879696386129973,0.5076332131593491,-0.8758063533460221,0.9997253210363521
-1.0724937113107373,-0.1835444863890009,-1.2879696386129973,0.5076332131593491,-0.7623883904376489,1.4994046802488743
-1.0778974609414635,-0.180467060593279,-1.2879696386129973,0.5076332131593491,-0.6489704275292757,-1.4986714750262586
-1.0643718300968057,-0.17985666695856398,-1.2879696386129973,0.5076332131593491,-0.5355524646209024,-0.9989921158137366
-1.0968073332954371,-0.18063819238659937,-1.2879696386129973,0.5076332131593491,-0.42213450171252925,-0.4993127566012144
-1.0859608177911633,-0.18068439325642138,-1.2879696386129973,0.5076332131593491,-0.30871653880415606,0.00036660261130777274
-1.0720645326397051,-0.18198355700144236,-1.2879696386129973,0.5076332131593491,-0.19529857589578284,0.50004596182383
-1.0733715767742127,-0.18123326430428155,-1.2879696386129973,0.5076332131593491,-0.08188061298740962,0.9997253210363521
-1.067226518529885,-0.1822738446095333,-1.2879696386129973,0.5076332131593491,0.031537349920963596,1.4994046802488743
-1.0637345647973941,-0.1797092248969636,-1.2879696386129973,0.5076332131593491,0.1449553128293368,-1.4986714750262586
-1.0387901802204194,-0.17996403683715548,-1.2879696386129973,0.5076332131593491,0.25837327573771,-0.9989921158137366
-1.0605742491288825,-0.18063029580935938,-1.2879696386129973,0.5076332131593491,0.37179123864608327,-0.4993127566012144
-1.0734105930170337,-0.18203671157361004,-1.2879696386129973,0.5076332131593491,0.48520920155445646,0.00036660261130777274
-1.06647220450201,-0.18114746268889778,-1.2879696386129973,0.5076332131593491,0.5986271644628297,0.50004596182383
-1.0877815757894826,-0.18200076446826383,-1.2879696386129973,0.5076332131593491,0.7120451273712028,0.9997253210363521
-1.0791914996616978,-0.18266843775280922,-1.2879696386129973,0.5076332131593491,0.8254630902795761,1.4994046802488743
-1.0804725329676579,-0.1820579262587324,-1.2879696386129973,0.5076332131593491,0.9388810531879493,-1.4986714750262586
-1.0731960036815176,-0.18011395394535348,-1.2879696386129973,0.5076332131593491,1.0522990160963226,-0.9989921158137366
-1.1010731091772137,-0.18106873263522147,-1.2879696386129973,0.5076332131593491,1.1657169790046957,-0.4993127566012144
-1.0921318868640386,-0.18050854708862937,-1.2879696386129973,0.5076332131593491,1.2791349419130689,0.00036660261130777274
-1.1009040387916555,-0.18163587188415922,-1.2879696386129973,0.5076332131593491,1.3925529048214422,0.50004596182383
